edition,issue,volume,date-pub,title,ocr,id
,20797,,"May 9, 1851",West India And Mexican Mails.,87.6,0FFO-1851-MAY09-005-005
,20536,,"July 9, 1850",Ireland.,82.07,0FFO-1850-JUL09-005-011
,22961,,"April 7, 1858",The New Museum at India-House.,80.11,0FFO-1858-APR07-010-006
,23209,,"January 21, 1859","Mr. Edward Ellice, M.P., At Cupar.",83.6,0FFO-1859-JAN21-004-002
,21226,,"September 21, 1852",France.,80.9,0FFO-1852-SEP21-006-001
,23464,,"November 15, 1859",France.,87.5,0FFO-1859-NOV15-008-001
,21911,,"November 29, 1854",Money-Market and City Intelligence.,83.54,0FFO-1854-NOV29-005-001
,19466,,"February 6, 1847","London, Saturday, February 6, 1847.",81.75,0FFO-1847-FEB06-004-002
,21737,,"May 10, 1854",France.,89.01,0FFO-1854-MAY10-009-005
,21399,,"April 11, 1853",Money-Market And City Intelligence.,90.15,0FFO-1853-APR11-006-001
,20695,,"January 10, 1851",Money-Market And City Intelligence.,85.32,0FFO-1851-JAN10-007-001
,23004,,"May 27, 1858",The Museum Of Practical Geology.,89.82,0FFO-1858-MAY27-012-005
,21237,,"October 4, 1852",State Of Trade.,81.33,0FFO-1852-OCT04-003-008
,18069,,"August 23, 1842",The State Of The Manufacturing Districts.,86.14,0FFO-1842-AUG23-005-003
,20703,,"January 20, 1851",The French Republic.,80.8,0FFO-1851-JAN20-006-001
,18491,,"December 28, 1843",America.,88.78,0FFO-1843-DEC28-005-001
,22578,,"January 15, 1857","The Life And Correspondence Of Sir John Malcolm, G.C.B.*",89.8,0FFO-1857-JAN15-007-001
,20136,,"March 29, 1849",The State Of The Continent.,82.22,0FFO-1849-MAR29-006-002
,22314,,"March 13, 1856",Express From Paris.,83.69,0FFO-1856-MAR13-008-008
,21352,,"February 15, 1853",The Women Of England V. The Women Of America.,82.19,0FFO-1853-FEB15-008-007
,22615,,"February 27, 1857","London, Friday, February 27, 1857.",84.06,0FFO-1857-FEB27-011-002
,18517,,"January 27, 1844",East India-House.,82.3,0FFO-1844-JAN27-006-001
,22845,,"November 23, 1857",The Bishop Of Oxford On Church Missions And The Indian Empire.,82.97,0FFO-1857-NOV23-007-008
,21447,,"June 6, 1853",France.,83.1,0FFO-1853-JUN06-005-001
,18864,,"March 6, 1845",Arrival Of The Overland Mail.,89.33,0FFO-1845-MAR06-005-003
,20709,,"January 27, 1851",The French Republic.,82.99,0FFO-1851-JAN27-006-001
,20628,,"October 24, 1850",The French Republic.,82.29,0FFO-1850-OCT24-005-001
,19836,,"April 13, 1848",The Secret Portfolios Of Louisphilippe.,88.91,0FFO-1848-APR13-008-002
,19494,,"March 11, 1847",The Civil War In Portugal.,85.72,0FFO-1847-MAR11-005-004
,22830,,"November 5, 1857",Foreign Intelligence.,86.33,0FFO-1857-NOV05-008-001
,20547,,"July 22, 1850",America.,84.47,0FFO-1850-JUL22-005-001
,20169,,"May 7, 1849",The State Of Europe.,80.8,0FFO-1849-MAY07-006-001
,20266,,"August 28, 1849",The State Of Europe.,82.79,0FFO-1849-AUG28-006-001
,21365,,"March 2, 1853",India And China.,80.78,0FFO-1853-MAR02-008-001
,23595,,"April 16, 1860",France.,80.02,0FFO-1860-APR16-010-001
,22648,,"April 7, 1857",Foreign Intelligence.,86.95,0FFO-1857-APR07-008-001
,20146,,"April 10, 1849",The State Of The Continent.,80.36,0FFO-1849-APR10-006-001
,20477,,"May 1, 1850","The Archbisihop of Canterbury, the Bishop of Exeter, and the Rev. Mr. W. Maskell.",80.16,0FFO-1850-MAY01-006-005
,20059,,"December 29, 1848","Liverpool, Thursday.",82.37,0FFO-1848-DEC29-004-007
,19462,,"February 2, 1847","London, Tuesday, February 2, 1847.",83.85,0FFO-1847-FEB02-004-006
,19922,,"July 22, 1848","London, Saturday, July 22, 1848.",81.35,0FFO-1848-JUL22-004-002
,20550,,"July 25, 1850",Condition Of The West Of Ireland.,87.48,0FFO-1850-JUL25-007-001
,18725,,"September 25, 1844",Repeal Assotiation.,81.16,0FFO-1844-SEP25-005-009
,21680,,"March 4, 1854",France.,81.91,0FFO-1854-MAR04-010-002
,21392,,"April 2, 1853",India And China.,82.35,0FFO-1853-APR02-005-005
,22328,,"March 29, 1856",The American Senate.,80.49,0FFO-1856-MAR29-010-001
,21143,,"June 16, 1852",Express From Paris.,87.77,0FFO-1852-JUN16-006-001
,20709,,"January 27, 1851",Lord Holland And His Foreign Reminiscences.*,80.21,0FFO-1851-JAN27-003-002
,17938,,"March 23, 1842",Life And Writings Of Michael Thomas Sadler.*,81.92,0FFO-1842-MAR23-008-001
,20324,,"November 3, 1849",Express From Paris.,84.49,0FFO-1849-NOV03-006-001
,19987,,"October 6, 1848",Naples And Sicily.,86.36,0FFO-1848-OCT06-006-009
,20494,,"May 21, 1850",Lord Campbell's Lives Of The Chief Justices.*,83.68,0FFO-1850-MAY21-007-001
,20711,,"January 29, 1851",The French Republic.,81.05,0FFO-1851-JAN29-003-001
,20190,,"May 31, 1849",France.,81.02,0FFO-1849-MAY31-006-001
,20968,,"November 25, 1851",France.,84.55,0FFO-1851-NOV25-006-001
,21044,,"February 21, 1852",To The Editor Of The Times.,89.79,0FFO-1852-FEB21-006-001
,20841,,"June 30, 1851",Banqurt At The Masion-House.,85.21,0FFO-1851-JUN30-008-001
,20820,,"June 5, 1851",The French Republic.,80.05,0FFO-1851-JUN05-006-001
,22738,,"July 21, 1857",Second Edition.,89.87,0FFO-1857-JUL21-010-001
,23456,,"November 5, 1859",Third Trial Of The Great Eastern.,86.17,0FFO-1859-NOV05-007-004
,22807,,"October 9, 1857",Conservative Demonstration In Essex.,82.57,0FFO-1857-OCT09-009-002
,23334,,"June 16, 1859",The Head-Quarters Of The Armies In Italy.,90.17,0FFO-1859-JUN16-010-001
,22304,,"March 1, 1856",The East.,86.75,0FFO-1856-MAR01-010-001
,20281,,"September 14, 1849",The State Of Europe.,82.52,0FFO-1849-SEP14-006-001
,18981,,"July 21, 1845",Death Of The Earl Grey.,85.08,0FFO-1845-JUL21-005-013
,20290,,"September 25, 1849",West India And Mexican Mails.,84.16,0FFO-1849-SEP25-005-001
,22563,,"December 29, 1856",Express From Paris.,92.11,0FFO-1856-DEC29-007-001
,22558,,"December 23, 1856",Foreign Intelligence.,81.25,0FFO-1856-DEC23-008-001
,22488,,"October 2, 1856",(From Our Own Correspondent.),87.72,0FFO-1856-OCT02-007-002
,22711,,"June 19, 1857",Foreign Intelligence.,83.45,0FFO-1857-JUN19-010-001
,22462,,"September 2, 1856",The United States.,83.97,0FFO-1856-SEP02-007-001
,21387,,"March 28, 1853",Austria.,81.74,0FFO-1853-MAR28-005-002
,21026,,"January 31, 1852",France.,81.94,0FFO-1852-JAN31-005-001
,20038,,"December 5, 1848",The History Of England From The Accession Of James II.*,87.92,0FFO-1848-DEC05-005-001
,22817,,"October 21, 1857",Raikes's Diary.*,81.69,0FFO-1857-OCT21-012-001
,18621,,"May 28, 1844",Kilmarnock District Of Burghs.,81.47,0FFO-1844-MAY28-005-008
,18745,,"October 18, 1844",Free Trade And Agricultural Distress.,80.15,0FFO-1844-OCT18-006-005
,22863,,"December 14, 1857","House Of Commons, Saturday, Dec. 12.",83.39,0FFO-1857-DEC14-004-002
,21634,,"January 10, 1854",America.,84.99,0FFO-1854-JAN10-007-001
,19778,,"February 5, 1848","London, Saturday, February 5, 1848.",87.1,0FFO-1848-FEB05-005-002
,19681,,"October 15, 1847",The Affairs Of Portugal.,81.52,0FFO-1847-OCT15-006-014
,22375,,"May 23, 1856",Parliamentary Intelligence.,82.01,0FFO-1856-MAY23-005-005
,21759,,"June 5, 1854",France.,83.2,0FFO-1854-JUN05-009-006
,21511,,"August 19, 1853",Lieutenant Maury's Lecture on Combined Meteorological Observations.,82.89,0FFO-1853-AUG19-005-005
,17870,,"January 3, 1842",Opening Of The Spanish Cortes.,89.33,0FFO-1842-JAN03-005-001
,22180,,"October 9, 1855",The King Of Prussia At Cologne.,83.68,0FFO-1855-OCT09-007-001
,18967,,"July 4, 1845","London, Friday, July 4, 1845.",83.57,0FFO-1845-JUL04-004-002
,21247,,"October 15, 1852",The Queen's Return From Scotland.,84.08,0FFO-1852-OCT15-005-001
,22369,,"May 16, 1856",Lord Stanley And His Constituents.,85.55,0FFO-1856-MAY16-007-004
,22369,,"May 16, 1856","Paris, Wednesday, May 14, 6 P.M.",87.93,0FFO-1856-MAY16-011-002
,20900,,"September 6, 1851",The French Republic.,85.8,0FFO-1851-SEP06-005-004
,20911,,"September 19, 1851",Money-Market And City Intelligence.,81.88,0FFO-1851-SEP19-003-001
,23628,,"May 24, 1860",The Papermakers' Case Against Foreign Protection.,85.3,0FFO-1860-MAY24-010-003
,22632,,"March 19, 1857",Money-Market and City Intelligence.,84.71,0FFO-1857-MAR19-006-001
,21785,,"July 5, 1854","House Of Commons, Tuesday, July 4.",80.04,0FFO-1854-JUL05-006-003
,22415,,"July 9, 1856",France.,80.33,0FFO-1856-JUL09-009-004
,21778,,"June 27, 1854","House Of Lords, Monday June 26.",81.95,0FFO-1854-JUN27-006-001
,19339,,"September 11, 1846",Protectionist Demonstration At Coleshill.,83.51,0FFO-1846-SEP11-002-004
,21808,,"August 1, 1854","House Of Commons, Monday, July 31.",84.8,0FFO-1854-AUG01-005-010
,19303,,"July 31, 1846",Ireland.,84.46,0FFO-1846-JUL31-008-004
,20253,,"August 13, 1849",The Queen In Ireland,82.01,0FFO-1849-AUG13-005-001
,20558,,"August 3, 1850",The State Of Europe.,81.86,0FFO-1850-AUG03-006-001
,22533,,"November 24, 1856",Australia.,84.87,0FFO-1856-NOV24-010-001
,22846,,"November 24, 1857",Foreign Intelligence.,88.41,0FFO-1857-NOV24-008-001
,21333,,"January 24, 1853",The State Of The Continent.,82.17,0FFO-1853-JAN24-005-001
,21725,,"April 26, 1854",Australia.,80.8,0FFO-1854-APR26-010-014
,22316,,"March 15, 1856",Express From Paris.,81.55,0FFO-1856-MAR15-009-006
,22892,,"January 16, 1858",On The Study Of The Languages Of India.,80.75,0FFO-1858-JAN16-006-001
,18893,,"April 9, 1845","London, Wednesday, April 9, 1845.",80.5,0FFO-1845-APR09-004-005
,23526,,"January 26, 1860",The Crimean War.*,83.8,0FFO-1860-JAN26-005-002
,22805,,"October 7, 1857",The Indian Mutinies.,86.56,0FFO-1857-OCT07-010-003
,19373,,"October 21, 1846",Money-Market And City Intelligence.,86.12,0FFO-1846-OCT21-003-001
,22602,,"February 12, 1857",Foreign Intelligence.,84.73,0FFO-1857-FEB12-010-001
,18398,,"September 11, 1843",State Of South Wales.,81.24,0FFO-1843-SEP11-005-005
,23710,,"August 28, 1860","London, Tuesday, August 28, 1860",88.19,0FFO-1860-AUG28-006-002
,19365,,"October 12, 1846","The Paris papers of Friday, received by express,",82.16,0FFO-1846-OCT12-004-005
,21386,,"March 26, 1853",Baron Von Müffling.*,80.62,0FFO-1853-MAR26-003-002
,20913,,"September 22, 1851",America.,80.87,0FFO-1851-SEP22-005-001
,20997,,"December 29, 1851",France.,82.29,0FFO-1851-DEC29-004-006
,23594,,"April 14, 1860",Semitic Monotheism.*,80.2,0FFO-1860-APR14-006-002
,22604,,"February 14, 1857",Railway Intelligence.,84.3,0FFO-1857-FEB14-012-003
,22507,,"October 24, 1856",Gainsborough.*,84.3,0FFO-1856-OCT24-005-001
,19062,,"October 23, 1845",Mitchell's Fall Of Napoleon.,82.09,0FFO-1845-OCT23-007-001
,22298,,"February 23, 1856",Express From Paris.,81.36,0FFO-1856-FEB23-010-005
,17997,,"May 31, 1842","House Of Lords, Monday, May 30.",82.11,0FFO-1842-MAY31-003-001
,21633,,"January 9, 1854",Australia.,84.63,0FFO-1854-JAN09-008-001
,23061,,"August 2, 1858","London, Monday, August 2, 1858.",90.16,0FFO-1858-AUG02-008-002
,23191,,"December 31, 1858","London, Friday, December 31, 1858.",90.56,0FFO-1858-DEC31-006-002
,22625,,"March 11, 1857",Foreign Intelligence.,85.3,0FFO-1857-MAR11-009-002
,20957,,"November 12, 1851",France.,84.15,0FFO-1851-NOV12-006-001
,20765,,"April 2, 1851","House Of Commons, Tuesday, April 1.",81.65,0FFO-1851-APR02-002-002
,22570,,"January 6, 1857",Foreign Intelligence.,83.91,0FFO-1857-JAN06-010-001
,22657,,"April 17, 1857",Foreign Intelligence.,81.53,0FFO-1857-APR17-008-001
,19581,,"June 21, 1847",We have received by our ordinary express the,85.46,0FFO-1847-JUN21-004-005
,22690,,"May 26, 1857",Foreign Intelligence.,84.09,0FFO-1857-MAY26-010-001
,18878,,"March 22, 1845",India.,82.01,0FFO-1845-MAR22-005-008
,21822,,"August 17, 1854",France.,85.26,0FFO-1854-AUG17-007-002
,20915,,"September 24, 1851",Synopsis of Railway Transport at Home and Abroad.,81.27,0FFO-1851-SEP24-003-001
,20664,,"December 5, 1850",County Of Flint.,81.13,0FFO-1850-DEC05-005-007
,22876,,"December 29, 1857",Foreign Intelligence.,81.09,0FFO-1857-DEC29-009-001
,21753,,"May 29, 1854",France.,83.62,0FFO-1854-MAY29-009-004
,21837,,"September 4, 1854",State Of Trade.,81.2,0FFO-1854-SEP04-009-001
,23247,,"March 7, 1859",France.,85.99,0FFO-1859-MAR07-009-004
,19289,,"July 15, 1846",America.,88.32,0FFO-1846-JUL15-005-001
,23433,,"October 10, 1859",The Papal States.,82.87,0FFO-1859-OCT10-008-004
,21118,,"May 18, 1852","House Of Lords, Monday, May 17.",82.53,0FFO-1852-MAY18-002-002
,21846,,"September 14, 1854",Neutral Rights.,80.89,0FFO-1854-SEP14-007-003
,22475,,"September 17, 1856",Express From Paris.,83.09,0FFO-1856-SEP17-006-008
,23087,,"September 1, 1858",The Mormons.,83.4,0FFO-1858-SEP01-005-001
,20134,,"March 27, 1849",Naples And Sicily.,81.94,0FFO-1849-MAR27-006-002
,18070,,"August 24, 1842",The Radicals And Chartists Of Finsbury.,81.58,0FFO-1842-AUG24-006-002
,22506,,"October 23, 1856","Sir Stafford Northcote, M.P., On The Politics Of The Day.",85.26,0FFO-1856-OCT23-007-002
,23296,,"May 3, 1859",Oxfordshire.,85.93,0FFO-1859-MAY03-007-001
,22736,,"July 18, 1857",Money-Market and City Intelligence.,82.08,0FFO-1857-JUL18-010-006
,23461,,"November 11, 1859",France.,80.25,0FFO-1859-NOV11-008-001
,22602,,"February 12, 1857",The Soulages Collection.,80.42,0FFO-1857-FEB12-012-007
,23472,,"November 24, 1859",France.,82.49,0FFO-1859-NOV24-010-001
,22503,,"October 20, 1856",Hereford Agricultural Society.,86.31,0FFO-1856-OCT20-006-003
,20583,,"September 2, 1850",The Royal Visit To Scotland.,84.09,0FFO-1850-SEP02-005-004
,23812,,"December 25, 1860",France,80.62,0FFO-1860-DEC25-007-004
,20735,,"February 26, 1851",The House Tax And Window Duties.,80.87,0FFO-1851-FEB26-007-001
,22739,,"July 22, 1857",Second Edition.,83.64,0FFO-1857-JUL22-010-001
,22180,,"October 9, 1855",The Paris Universal Exhibition.,80.08,0FFO-1855-OCT09-007-004
,20410,,"February 12, 1850",Prussia.,83.3,0FFO-1850-FEB12-006-008
,19228,,"May 5, 1846","House Of Commons, Monday, May 4.",80.86,0FFO-1846-MAY05-002-002
,22487,,"October 1, 1856",Foreign Intelligence.,87.9,0FFO-1856-OCT01-008-001
,20816,,"May 31, 1851",The State Of Europe.,82.65,0FFO-1851-MAY31-006-001
,20940,,"October 23, 1851",France.,86.62,0FFO-1851-OCT23-006-001
,20277,,"September 10, 1849",The State Of Europe.,81.38,0FFO-1849-SEP10-006-001
,23757,,"October 22, 1860",France,83.01,0FFO-1860-OCT22-008-001
,19787,,"February 16, 1848","London, Wednesday, February 16, 1848.",89.77,0FFO-1848-FEB16-004-003
,22408,,"July 1, 1856","House Of Lords, Monday, June 30.",82.21,0FFO-1856-JUL01-005-006
,19309,,"August 7, 1846","House Of Lords, Thursday, August 6.",80.71,0FFO-1846-AUG07-003-002
,23086,,"August 31, 1858",The Value Of The Steam-Plough In English Agriculture.,83.39,0FFO-1858-AUG31-010-001
,20483,,"May 8, 1850",The Agricultural Districts Of England.,91.17,0FFO-1850-MAY08-005-004
,20591,,"September 11, 1850",Tenant Right.,86.83,0FFO-1850-SEP11-007-006
,19495,,"March 12, 1847","House Of Commons, Thursday, March 11.",81.56,0FFO-1847-MAR12-002-002
,20090,,"February 3, 1849",Parliamentary Intelligence.,80.28,0FFO-1849-FEB03-003-002
,23332,,"June 14, 1859",The Battle Of Magenta.,94.75,0FFO-1859-JUN14-009-005
,22760,,"August 15, 1857",Express From Paris.,83.05,0FFO-1857-AUG15-012-001
,17705,,"June 24, 1841",The American President's Message.,80.19,0FFO-1841-JUN24-005-003
,22548,,"December 11, 1856",Express From Paris.,90.54,0FFO-1856-DEC11-007-001
,18902,,"April 19, 1845","London, Saturday, April 19, 1845.",82.06,0FFO-1845-APR19-005-007
,22791,,"September 21, 1857",Express From Paris.,87.6,0FFO-1857-SEP21-010-001
,22522,,"November 11, 1856",Foreign Intelligence.,83.66,0FFO-1856-NOV11-010-001
,22395,,"June 16, 1856",France.,84.69,0FFO-1856-JUN16-010-002
,22502,,"October 18, 1856",Foreign Intelligence.,84.54,0FFO-1856-OCT18-008-001
,21088,,"April 13, 1852",Election Intelligence.,85.65,0FFO-1852-APR13-007-006
,20041,,"December 8, 1848",History Of England From The Accession Of James II.,80.96,0FFO-1848-DEC08-005-004
,22632,,"March 19, 1857",Foreign Intelligence.,88.09,0FFO-1857-MAR19-010-001
,17595,,"February 16, 1841",East Surrey Election.,83.62,0FFO-1841-FEB16-005-008
,22494,,"October 9, 1856",Foreign Intelligence.,86.99,0FFO-1856-OCT09-007-001
,22500,,"October 16, 1856",Conolly on Treatment of the Insane.*,84.55,0FFO-1856-OCT16-004-002
,23648,,"June 16, 1860",The Insurrection In Sicily.,86.43,0FFO-1860-JUN16-009-006
,20264,,"August 25, 1849",The State Of Europe.,81.8,0FFO-1849-AUG25-006-001
,19447,,"January 15, 1847",The Spanish Marriages.,86.25,0FFO-1847-JAN15-005-003
,22726,,"July 7, 1857",Second Edition.,86.57,0FFO-1857-JUL07-012-001
,22936,,"March 9, 1858",Australia.,83.52,0FFO-1858-MAR09-009-001
,19986,,"October 5, 1848",Naples And Sioily.,83.59,0FFO-1848-OCT05-003-011
,22674,,"May 7, 1857","Court Of Queen's Bench, Westminster, May 6.",83.08,0FFO-1857-MAY07-011-001
,22579,,"January 16, 1857",France.,86.04,0FFO-1857-JAN16-005-001
,19211,,"April 15, 1846",America.,84.05,0FFO-1846-APR15-005-009
,21338,,"January 29, 1853",The State Of The Continent.,81.93,0FFO-1853-JAN29-005-007
,22810,,"October 13, 1857",Buckle's History Of Civilization In England.*,83.63,0FFO-1857-OCT13-005-008
,22290,,"February 14, 1856",Express From Paris.,83.64,0FFO-1856-FEB14-007-004
,21811,,"August 4, 1854",France.,88.29,0FFO-1854-AUG04-010-001
,23710,,"August 28, 1860",Return Voyage of the Great Eastern.,82.46,0FFO-1860-AUG28-009-001
,22383,,"June 2, 1856",France.,85.36,0FFO-1856-JUN02-008-002
,22308,,"March 6, 1856",The Crimea.,85.64,0FFO-1856-MAR06-009-007
,22349,,"April 23, 1856",Foreign Intelligence.,80.22,0FFO-1856-APR23-009-001
,20220,,"July 5, 1849",The Working Of The Irish Poor Law.,87.28,0FFO-1849-JUL05-005-004
,22614,,"February 26, 1857",Foreign Intelligence.,83.08,0FFO-1857-FEB26-010-001
,20715,,"February 3, 1851",India.,83.97,0FFO-1851-FEB03-004-010
,21395,,"April 6, 1853",France.,82.09,0FFO-1853-APR06-005-006
,20589,,"September 9, 1850",The Agricultural Districts Of England.,94.51,0FFO-1850-SEP09-007-001
,22569,,"January 5, 1857",Credit Mobilier.,81.49,0FFO-1857-JAN05-009-003
,20547,,"July 22, 1850",Ireland.,87.55,0FFO-1850-JUL22-006-004
,20953,,"November 7, 1851",Court Of Common Council.,82.36,0FFO-1851-NOV07-006-001
,21140,,"June 12, 1852","House Of Commons, Friday, June 11.",81.23,0FFO-1852-JUN12-003-001
,22510,,"October 28, 1856",Foreign Intelligence.,88.31,0FFO-1856-OCT28-008-001
,22781,,"September 9, 1857",George Stephenson.*,83.39,0FFO-1857-SEP09-005-002
,19356,,"October 1, 1846",United States And Mexico.,82.37,0FFO-1846-OCT01-006-001
,22515,,"November 3, 1856",Foreign Intelligence.,82.72,0FFO-1856-NOV03-008-001
,20319,,"October 29, 1849",The State Of Europe.,80.22,0FFO-1849-OCT29-006-005
,20097,,"February 12, 1849",The State Of The Continent.,86.13,0FFO-1849-FEB12-006-001
,20945,,"October 29, 1851",Banquet To M. Kossuth.,80.61,0FFO-1851-OCT29-005-001
,22617,,"March 2, 1857",Foreign Intelligence.,84.33,0FFO-1857-MAR02-009-001
,23758,,"October 23, 1860",Court Circular,87.82,0FFO-1860-OCT23-007-009
,19263,,"June 15, 1846",America.,83.35,0FFO-1846-JUN15-005-010
,20139,,"April 2, 1849",The State Of The Continent.,80.76,0FFO-1849-APR02-006-001
,21077,,"March 31, 1852",France.,82.1,0FFO-1852-MAR31-006-001
,20610,,"October 3, 1850",The Amours Of Dean Swift.*,81.62,0FFO-1850-OCT03-003-002
,23657,,"June 27, 1860",The Wreck Of The Malabar.,87.96,0FFO-1860-JUN27-009-002
,23296,,"May 3, 1859",Hertfordshire.,82.01,0FFO-1859-MAY03-006-003
,20750,,"March 15, 1851",The French Republic.,80.4,0FFO-1851-MAR15-006-001
,21023,,"January 28, 1852",France.,82.55,0FFO-1852-JAN28-005-001
,19443,,"January 11, 1847",Ireland.,81.35,0FFO-1847-JAN11-002-002
,20195,,"June 6, 1849",The State Of Europe.,87.92,0FFO-1849-JUN06-006-001
,22503,,"October 20, 1856",America.,86.97,0FFO-1856-OCT20-012-001
,20151,,"April 16, 1849",The State Of The Continent.,81.8,0FFO-1849-APR16-006-001
,22528,,"November 18, 1856","Messrs. H. Berkeley, W. H. Gore Langton, And W. Miles On Public Affairs.",84,0FFO-1856-NOV18-004-002
,22265,,"January 16, 1856",France.,83.25,0FFO-1856-JAN16-009-001
,21021,,"January 26, 1852",France.,83.62,0FFO-1852-JAN26-005-001
,22580,,"January 17, 1857",Installation of Sir E. B. Lytton as Lord Rector of Glasgow University.,81.32,0FFO-1857-JAN17-009-004
,19212,,"April 16, 1846",America.,80.26,0FFO-1846-APR16-005-001
,19241,,"May 20, 1846","House Of Lords, Tuesday, May 19.",84.01,0FFO-1846-MAY20-003-001
,22222,,"November 27, 1855",The War In Asia.,80.13,0FFO-1855-NOV27-007-002
,18849,,"February 17, 1845",Ireland.,81.77,0FFO-1845-FEB17-006-009
